TEXT,LANG
"Dooh ỹ karẽn bä bë nehõj padäg bä. Tawꞌããts hẽ Pꞌop Hagä Do ky nꞌaa enooh do bë pooj jé gado däk do rababok doo da bë babok. Baad rahꞌyy kaꞌeeh do hyb nꞌaa, hꞌyy ganajëng doo me rababok do hyb nꞌaa, ti ragado däg kän Pꞌop Hagä Do ky nꞌaa enooh doo kä.",nadeb
"Merekisedek, Rewi panaa nado né paawä, tagado däk Abaraãm wë hanäng do uuh. Ti mꞌ Merekisedek ky nꞌaa edëë gëët Abaraãm, Pꞌop Hagä Do ky nꞌaa enooh do gado däk do paah.",nadeb
"Pꞌop Hagä Do majĩĩ ër bahadoo nä noo gó, ta najiis ër bahado däg kän tanꞌoo bä, ër hyb nꞌaa ta Tꞌaah dajëp do hyb nꞌaa. Ti bahä̃nh hỹỹ kä ër da tedꞌëëp banesaa hẽnh ër ahõm mahä̃nh, ta najiis ër bahado däk do hyb nꞌaa kä. Tii dꞌ tawén hadoo, taganä wät do jawén paa bä, pꞌaa hẽnh Kristo bawäd däk do hyb nꞌaa.",nadeb
"Dooh mꞌ panang buuj ragado bä, Jerusarẽnh hẽnh Jesus bahõm do hyb nꞌaa.",nadeb
"Sahõnh hẽ baad hadoo do moo bok do hã, takꞌëp baad hadoo do Pꞌop Hagä Do anoo da. Rakawehëë däk da Pꞌop Hagä Do matym gó. Hꞌyyb näm do Pꞌop Hagä Do anoo da sa hã. Pooj jé, Judah buuj baad hadoo do moo wät do hã tabadꞌoo da tii, tii bä Judah buuj nadoo do hã na-ããj hẽ. Dooh Pꞌop Hagä Do asëëw bä ji mahang. Judah buuj ji do bä, Judah buuj ji nado bä, sét né hẽ ji ta hã. Baad hadoo do moo bꞌook doo, baad hadoo do ragadoo né da ta hanaa. Nesaa do moo bꞌook doo, nesaa do ragadoo né da ta hanaa.",nadeb
Ti mꞌ ratabës bä naëng banäng bä ajꞌyy ky hadoo: —Babä ti majat naëng —näng mäh. —Tahajaa ỹ manu gemuun? —näng mäh. [,nadeb
"Tabanasꞌaa mahapäh doo, pooj jé tabawäd wät paah. Da hẽ dooh tawäd bä. Ti hadoo né hẽ takꞌëp tꞌõp gadarong doo gó naa, tabanesaa hẽnh naa taganyyh da tagawatsig hõm hyb nꞌaa kä. Badäk hahỹỹ bä habong doo, sa häd badäk hahỹ kapahuuj däk noo gó naa kanerih do edëb hadꞌyyt do gadoo do heen nꞌaa hã, rahyb nꞌaa meuunh da tabanasꞌaa rabahapäh bä. Pooj jé tabawäd wät paah, da hẽ dooh tawäd bä. Ti awät né da hỹ jawén pꞌaa hẽnh kä”, näng ããs kyyh.",nadeb
"Badah peej däg kä mꞌ, sét oor tabahado däk bä mꞌ, ta see ky hadoo: —Jesus ma matëg see né ti hỹỹh. Garirej buuj né ti hỹỹh —näng mäh.",nadeb
Nxa²­ha¹­te¹­ jau³­jau¹­xai²­na²­ a²­nũ²­a²­nãu³­xai²­na²­ ain³­kxain¹­tãu³­a²­ o²­lain¹­ta¹­hxai²­hẽ¹­la²­.,nambikuara
Nxain¹­nxa²­ha¹­te¹­ Je³­su²­jah³­la²­kxai³­ he³­son³­kxi²­nyhain¹­jau³­xa²­ wi¹­ko̱³­nha²­nũ²­la²­ ĩ³­ye³­kxain¹­te³­nah¹­lxi¹­: — He³­son³­yah³­lxin¹­jau³­xa²­ ha²­ya̱³­kxa²­ e³­li³­jah³­lxi³­hẽ¹­li¹­. Ne³­kxa²­a³­sah¹­lxi³­wxi¹­. Ĩh¹­jau¹­la³­ta̱³­ wãn³­txa²­ wa³­su³­jau³­la³­te²­la¹­xã³­? “Wxa²­ko̱³­nxe³­ti³­ kãi³­in¹­ju³­ta²­ ã³­wa²­su¹­txa²­ha¹­wi¹­.” Nxe³­jau³­xai²­la³­ta̱³­nxa²­: “Ĩ³­ton³­jah¹­lãi³­. Ĩ³­sa²­yxau³­sxã³­ ã³­nxĩ³­xi¹­sẽ¹­li¹­.” Nxe³­jau³­xai²­la³­ta̱³­nxa²­ nxe³­hĩ̱³­ji¹­wi¹­? Yxãn¹­ta¹­ Txai²­na²­ Sũ̱³­na²­ Hxi²­kan¹­ta²­ Si³­yxau³­tãu³­lot3sa²­kah³­lo²­su²­ Na¹­ha²­kxai³­ wxi²­ka¹­na¹­ju³­ta²­ ĩ³­yau¹­ũ³­nx2ta¹­tu¹­wi¹­. Nxe³­ha²­kxai³­ ĩ³­ton³­jah¹­lo²­ ĩ³­nxai²­na²­ ĩ³­ye³­kxi¹­nxa²­ha¹­wi¹­.,nambikuara
Jã¹­nxe³­jut3su²­ Txa²­wã¹­sũ̱³­na²­ Yãu³­ka³­jxah¹­la²­ ĩ³­tih³­nxe³­nx2ti³­ju³­ta²­ ten³­na³­li¹­. Ya²­la³­tu̱³­ wi¹­ko̱³­nh²­ti³­ten³­nyhah¹­lxin¹­kxai²­nãn²­tu̱³­ a²­wãn³­txai²­li²­ wi¹­lain³­kxi¹­txai¹­yah³­lxi³­hẽ¹­li¹­. Nxe³­ye¹­nx2ta¹­wi¹­.” Je³­su²­jah³­la²­ nxe³­na²­hẽ³­la²­. A²­nxe³­jau³­xai²­na²­ Je³­su²­jah³­lai²­na²­ wãn³­txa²­ yxo²­ĩ²­sxã³­ yxau²­xai³­tũ̱³­ka̱³­txa²­ ĩ³­ye³­kxi²­yah³­lxi³­na²­hẽ³­la²­.,nambikuara
Nxex3jah³­lxi³­sa²­lxi¹­. A²­nũ²­ai²­na²­ o³­ve²­a²­ ka³­lxa¹­txi³­ 100 nxe³­ tũ̱³­ka̱³­txa²­ a²­wa³­kxẽn³­yah³­lo²­sa²­nũ²­nhai¹­. A²­nxe³­jah¹­la²­ wi¹­lhau³­ko³­tain¹­tãu³­a²­ o³­ve²­a²­ ka³­na³­ka³­nat3sxã³­ wã³­la³­ka³­txa²­nãu³­a²­ ã³­nxai³­sa³­tĩ¹­kxi²­nũ²­nhai¹­. Nxe³­ai¹­nha²­kxai³­ a²­wa³­kxẽn³­yah³­lo²­su²­ te²­hi²­sen³­kxai³­lu²­ o³­ve²­a²­ a²­ka³­lxa¹­tãu³­xa²­ ã³­nũ²­la²­ ã³­nxai³­sa³­tĩ¹­te²­li²­ ã³­ten³­te³­lhxã³­ ai³­lha²­thet3tũ²­nhai¹­.,nambikuara
Je³­su²­jah³­la²­ sa²­hxi²­kat1ju³­ta²­ ĩ³­yau¹­ũ³­jau³­su²­ Nxe²­e³­ta³­lun²­tãu³­a²­ a²­nũ²­a²­ ain³­kxi²­tũ̱³­ka̱³­txa²­ o²­lain¹­ta¹­hxai²­hẽ¹­la²­. O²­lain¹­te³­nah¹­lxi¹­: — Je³­su²­jah³­lai²­na²­ wãn³­txa²­ hxi²­kan¹­jah¹­la²­ wãn³­txa²­ e³­jah¹­lai²­la¹­wi¹­. Nxe³­kxa²­ha³­tih³­xan²­tu̱³­ ha³­te̱h³­nxã³­nxa²­ a²­hoh³­lxi³­su²­ nũ̱³­ka̱³­txa²­ te²­yã¹­nxe²­ wxi²­kan¹­sxã³­ e³­ai¹­nxa³­wi¹­. Nxe³­ain¹­ta¹­hxai²­hẽ¹­la²­.,nambikuara
Hĩ¹­nai²­na²­ wain³­ju³­ta²­ so¹­lxi³­ kãi³­yah³­lxin¹­ju³­tan¹­te²­kxa³­ya̱³­lhu²­ khãuh³­lxa³­thin¹­nx2tain¹­kxai²­nãn²­tu̱³­ ka³­lih³­jah¹­lxi³­hẽ¹­li¹­. Kxã³­nãu³­a¹­ Txa²­wã¹­sũ̱³­na²­ A²­hxi²­kan¹­txa²­ Si³­yxau³­tãu³­lot3ju³­ta³­nũ³­a²­ yxau²­xai³­lyah³­lxin¹­tu¹­wi¹­.,nambikuara
Jã¹­nxe³­ha²­kxai³­ ha³­lo²­ai²­na²­ yxau²­xai³­sa²­tẽ³­yah³­lxin¹­kxa²­ ĩ²­khai¹­nxe³­jah³­lxi³­hẽ¹­la²­. A³­la³­kxi²­nxa³­te²­yã¹­nxe³­yah³­lxi³­txa³­hẽ¹­la²­. Wi¹­le³­kxi²­nha²­te²­a²­yãx1jah³­lxi³­hẽ¹­la²­.,nambikuara
So³­ta²­to²­jah¹­la²­ sa³­wi³­sa²­ ĩ³­ton³­te²­a²­ we²­txi²­jau³­su²­ Nxa²­ha¹­te¹­ tũ̱¹­ka̱³­txai²­na²­ e³­kxi²­ta³­lun²­ka³­tu̱³­ Ka³­far³­na³­ũ²­thĩ³­na²­ ai³­ta¹­hxai²­hẽ¹­la²­.,nambikuara
Jã¹­nxe³­nxa²­ha¹­te¹­ ta¹­ka³­lxai²­na²­ ĩ³­wa²­lũ³­xi²­te³­nah¹­lxi¹­: — Nxe²­nxa³­wi¹­. Yxãn¹­ta¹­ a²­wa³­kxẽn³­yah³­lai²­na²­ ĩ³­yain³­ka³­lo³­a²­ yu³­hẽ³­nãu³­a²­ wai³­a³­lxa²­ hi²­sen³­su²­ wah³­nxain¹­sxã³­ yain³­tũ̱³­xa²­ kwa²­ ã³­na¹­kxe³­su²­ ĩ³­yai³­nxai³­lain¹­te²­ju²­hẽ³­li¹­. Wxa²­nũ̱³­ka̱³­txi³­su²­ te²­sxa³­kxan²­ti³­ txa²­wãi³­lxi³­na²­ we²­txi¹­sĩ¹­nhẽ³­li¹­. Ta¹­hxai²­hẽ¹­la²­.,nambikuara
Jã¹­nxe³­jut3su²­ Jah¹­la²­ wãn³­txai²­na²­ sa²­kxai³­lu²­ a²­nũ²­a²­nãu³­xai²­na²­ a²­yxo²­ha³­kxa¹­ yxo²­ĩ²­ain¹­tu¹­wi¹­. I³­sa³­i²­ah³­lu¹­tai²­na²­ wãn³­txa²­ nxe³­ta¹­hxai²­hẽ¹­la²­.,nambikuara
"Yxãn¹­ta¹­: — Txa²­yain³­txi³­la³­ ĩ³­yai³­na¹­tũ̱³­la³­ yũ²­na³­li¹­. Yxãn¹­ta¹­, ã³­ne³­wxe³­yah²­lxa³­lxi¹­. Je³­su²­jah³­la²­ wãn³­txa²­ ta¹­hxai²­hẽ¹­la²­.",nambikuara
Ũ³­wha²­li¹­lyah³­nx2ta¹­ju³­tai²­na²­ wãn³­txa²­ a²­ya³­la³­lyau³­tu̱³­ jau³­xa²­ wxa²­nũ̱³­ka̱³­txa²­ wi¹­ko̱³­nhyah¹­lxin¹­kxe³­kxai³­ ũ³­wha²­li¹­lyah³­nx2ta¹­wa²­. Hai³­txi³­ wãn³­txa²­ wi¹­ko̱³­nhyah¹­lxan³­ju³­ta³­la³­ ũ³­wha²­li¹­lyah³­nx2ti³­nxa³­wa²­. Jã¹­nxe³­jut3su²­ ki³­han³­jah¹­lo²­su²­ te²­a²­ hai³­txi³­ Sũ̱³­na²­ Wain³­jah¹­lo²­khai³­xa²­ a²­sa³­wit3sxa³­wa²­. Ju¹­ta²­ wi¹­ko̱³­nhyah¹­lxi³­nũ³­nĩ¹­lxa²­.,nambikuara
"Je³­su²­jah³­la²­ hãi³­a²­ wxa²­i³­so¹­si¹­hain¹­jau³­su²­ Nxe³­nxa²­ha¹­te¹­ kxã³­nhxĩ¹­nai³­kxai³­ Ju³­te²­a²­ nũ̱³­ka̱³­txa²­ khãuh³­lxa³­ti³­hin¹­sxã³­ yxau²­xai³­lai¹­nhĩ¹­nu¹­tai²­na²­ Txa²­wã¹­sũ̱³­na²­ nũ̱³­kxũn³­txi³­ ã³­wa²­su¹­tain¹­ta¹­hxai²­hẽ¹­la²­. Nxe³­hĩ¹­nãn¹­te²­tu̱³­ Ju³­te²­a²­ nũ̱³­ka̱³­txa²­ ha³­lo²­ai²­na²­ ain³­kxi²­xi²­nha²­si¹­hain¹­jau³­su²­ ãn³­yã³­nũ²­kxain¹­sxã³­ yain³­txi³­nũ̱³­xa²­ wa²­lo¹­lo¹­nxa³­tũ̱³­xa²­ ĩ³­wa¹­kxi³­la³­ sa³­wi¹­hxa³­tũ̱³­xai²­na²­ so¹­lxi³­ ĩ³­yai³­nain¹­to³­ta¹­hxai²­hẽ¹­la²­. Yãn³­tai²­na²­ ã³­yã³­nũ²­kxain¹­je³­nãu³­wa̱³­kxa²­ ya̱u³­son³­kxain¹­ta¹­hxai²­hẽ¹­la²­. Ye³­ha¹­li¹­ a³­la²­ni¹­xi²­sxã³­ ha³­lo²­a²­ hau³­ko³­nxa³­ti̱³­xa̱³­lxa¹­ sa²­kxai³­lu²­, wã³­nxĩn¹­te²­ si³­yxau³­ka³­txa²­ nũ̱³­ka̱³­txa²­ ha³­te̱h³­nxã³­nxa²­ a²­hoh³­lxi³­su²­ tũ̱³­ka̱³­txa²­ whãi²­na¹­ a²­hi²­sen³­su²­, ĩ³­ne³­wa³­kon³­nyhain¹­ta¹­hxai²­hẽ¹­la²­. Je³­su²­jah³­la²­ hãi²­i³­sxã³­ ũ³­tĩ̱¹­kxi²­sxã³­ su²­lhã³­te³­lhxã³­ ĩ³­ne³­wa³­kon³­nyhain¹­ta¹­hxai²­hẽ¹­la²­. Nxe³­ju³­ta²­ ĩ³­ye³­kxi²­nyhain¹­te³­nah¹­lxi¹­: — Wa²­lo¹­lo¹­nxa³­tũ̱³­xa²­ ĩ³­yain³­ki̱³­sĩ¹­na¹­ hau³­hau³­kot3sxã³­ Je³­su²­jah³­la²­ i³­ya³­sah¹­lxi³­txa³­hẽ¹­li¹­. A²­nũ²­a²­ yxo²­ha³­kxa¹­ ã³­nhe¹­kxi²­nẽ³­lain¹­kxa²­ya̱n³­ti³­su²­ ki̱³­nhai¹­. Nxe³­ain¹­ta¹­hxai²­hẽ¹­la²­.",nambikuara
Nxe³­ju³­tai²­na²­ sa²­kxai³­lu²­ sxi²­ha²­ ã³­wi¹­hain¹­ka³­tu̱³­ a²­sa³­wi³­ha³­lxai²­na²­ jã¹­nxe³­ju³­ta²­ ĩ³­wã̱³­txi³­sain³­nyhain¹­ta¹­hxai²­hẽ¹­la²­.,nambikuara
"Yah³­lxin¹­ta¹­ hãi¹­nxe³­sxã³­ ĩ³­ka³­li³­jah¹­lxi³­hẽ¹­la²­. Je³­su²­jah³­la²­ wi¹­kãi³­khai¹­nxe³­kxa²­ ha³­ta̱³­nxãn²­txi³­, a²­nũ²­a²­ kuh³­lxa³­thin¹­tũ̱³­ka̱³­txa²­ khãuh³­lxa³­txi³­hi¹­yhain¹­ta¹­hxai²­hẽ¹­la²­. Nxe³­ju³­tau³­hxai²­tẽx1 jã¹­nxe³­sxã³­ ha³­lo²­lo³­txa²­lxi³­na³­la²­. Nxe³­ha²­kxai³­: — Je³­su²­jah³­la²­ ha³­lo²­a²­ khãuh³­lxa³­txi³­ju³­tau³­hxai²­tẽx1 jã¹­nxe³­sxã³­ wxa²­nhũ¹­yhu³­sa²­na³­na¹­, Je³­su²­jah³­la²­ wãn³­txa²­ sa²­yxo²­we¹­ta¹­ha²­kxai³­la²­. Sa³­ha²­kxai³­, ka³­li³­sa³­nha¹­. Nxe³­jah³­lxi³­hẽ¹­la²­. Yah³­lxin¹­kxai²­nãn²­tu̱³­, yxan¹­nãu³­a¹­ Je³­su²­jah³­la²­ wxi²­kin³­ti³­ton³­sxã³­ a³­ya³­ti¹­xi²­nẽ³­tu¹­wa²­. Nxe³­nẽ³­tãu³­a¹­, kãin²­ka³­li³­sxã³­ ã³­sen³­sai¹­khai¹­nxe³­sxã³­ kãin²­ka³­li³­yhah¹­lxin¹­tu¹­wa²­.",nambikuara
Te²­yã¹­nxe³­sxã³­ wãn³­txa²­ wxa²­yxo²­a²­ e³­yah³­lxin¹­jau³­xa²­ wi¹­jau³­xa²­ so¹­lxi³­ e³­jah¹­lxi³­hẽ¹­la²­. Kuh³­lxa³­thin¹­jau³­xa²­ e³­yah²­lxa³­nha²­kxai³­ kwa²­toh³­lxi³­jau³­xa²­ ko̱³­nxe³­thin¹­jau³­xa²­ e³­yah²­lxa³­nha²­kxai³­ ko̱³­nxe³­thin¹­sxã³­ ha²­ya̱³­ka³­lxi³­sa²­jau³­xa²­ e³­yah²­lxa³­nha²­kxai³­ nxe³­jah³­lxi³­hẽ¹­la²­. Hãi¹­nxe³­sxã³­ Sũ̱³­na²­ wi¹­lxo³­kxi²­jau³­xa²­ so¹­lxi³­ e³­jah¹­lxi³­hẽ¹­la²­.,nambikuara
Txa²­wã¹­sũ̱³­na²­ Yãu³­ka³­jxah¹­la²­ ĩ³­hxi²­ka¹­tũ¹­nhẽ³­jau³­su²­ Txa²­wã³­tã̱³­nãu³­xãi³­. Txa²­wã¹­sũ̱³­na²­ Yãu³­ka³­jxah¹­la²­ ĩ³­hxi²­ka¹­tẽ³­ju³­ta²­ ũ³­hũ¹­ne³­kxa²­ ĩ³­yau¹­ũ³­nx2ta¹­tu¹­wa²­. A³­la³­kxi²­si¹­nx2ta¹­jau³­su²­ ĩ³­tih³­nxe³­nx2ta¹­tu¹­wa²­.,nambikuara
A²­nxe³­jut3su²­ a²­yah³­la²­nãu³­su²­ ta̱³­nxa²­ a²­xa³­ka³­lxu²­nãu³­su²­ ta̱³­nxa²­ a²­nũ̱³­ka̱³­txa²­ sa²­hau³­ko³­tai¹­nxa³­kxai²­nãn²­tu̱³­ Je³­su²­ Kris²­tu³­jah¹­la²­ wãn³­txa²­ e²­nai¹­nhĩ̱³­nx2na³­la²­. Je³­su²­jah³­lai²­na²­ wãn³­txa²­ yxo²­ĩ²­xa³­te²­a²­ wi¹­wa³­to²­hi²­hĩ̱³­nx2na³­la²­.,nambikuara
"Nxe³­ha²­kxai³­, tah³­lxa³­kat3sũ̱³­jah¹­lai²­na²­ Je³­su²­jah³­la²­ yxo²­ĩ²­yah³­lxi¹­lxa²­. Yah³­lxi¹­nha²­kxai³­, a³­lxi²­khaix1yah³­lxi¹­lxa²­. Yxãn¹­ta¹­, a²­nũ²­a²­ Je³­su²­jah³­la²­ sa²­yxo²­ã³­kxai²­nãn²­tu̱³­, a²­nxe³­te²­ ha³­lo²­a²­, Txa²­wã¹­sũ̱³­na²­ wãn³­txa²­ yau³­xã̱³­xa²­ ũ³­wha²­li¹­la³­kxi²­nẽ³­lhxã³­ ĩ³­tih³­nxe³­nẽ³­te³­nah¹­lxi¹­: — Tah³­lxa³­ka³­tai²­na²­, a²­kxã³­nxa²­ a²­nũ²­a²­ sxi²­ha²­ txon³­tũ̱³­ka̱³­txa²­ ĩ³­yen²­sxã³­ ã³­yxu¹­kxã³­ain¹­na²­hẽ³­li¹­. Nxe³­ta¹­, kwẽn¹­tai²­na²­ hxi²­kan¹­khai¹­nxe³­ta³­ka³­tai²­la¹­wi¹­. Ta¹­hxai²­hẽ¹­la²­. Jã¹­nxe³­jau³­xau³­hxai²­tẽx1 jã¹­nxe³­jau³­lxi³­, Ju³­te²­a²­ nũ̱³­ka̱³­txa²­ sa²­kxai³­lu²­ Je³­su²­jah³­la²­ ĩ³­yen²­sxã³­ sa²­yxo²­ã³­ain¹­ta¹­hxai²­ti³­ai¹­ti²­tu³­wa²­. Yxãn¹­ta¹­, a²­hĩ¹­nai²­na²­ Je³­su²­jah³­la²­ ã³­sen³­sai¹­khai¹­nxe³­sxã³­ hxi²­kan¹­khai¹­nxe³­ye²­yhain¹­na³­la²­.",nambikuara
Nxe²­e³­tãu³­a²­ Pe²­jah³­lai²­na²­ sa²­kxai³­lu²­ yxo²­a̱n³­ta³­ti³­ ĩ³­ki³­ha¹­kxain¹­te³­nah¹­lxi¹­: — Jah¹­la²­ ĩ³­ye³­kxah²­lxin¹­kxah³­lai²­na²­ ĩ²­ti³­hex1te²­txã³­wi¹­. Txa²­wãn³­txai²­na²­ e³­a¹­jau³­xai²­na²­ Txa²­wã¹­sũ̱³­na²­ wi¹­lain³­kxi²­sain¹­na³­li¹­. Ki³­ha¹­kxi¹­nx2ta¹­ke³­la³­te²­kxai³­ a̱n³­txi³­ju³­ta²­ ũ³­hũ¹­sai¹­nhĩ̱³­nx2na³­li¹­. Pe²­jah³­la²­ ta¹­hxai²­hẽ¹­la²­. Nxe²­e³­ta³­lun²­tãu³­ ka³­la³­ka³­la²­a²­ ĩ³­yxai²­lxoh³­lxi²­xi²­ta¹­hxai²­hẽ¹­la²­.,nambikuara
Nxa²­ha¹­te¹­ a²­nũ²­a²­nãu³­xai²­na²­ hxi²­kan¹­ti³­ ĩ³­wa²­lũ³­xain¹­ta¹­hxai²­nxa³­hẽ¹­la²­. Nxe³­sxã³­ nxe³­hĩ¹­nãn¹­te²­tu̱³­ ãh¹­ĩ³­wã̱³­tain¹­ta¹­hxai²­nxa³­hẽ¹­la²­.,nambikuara
"Nxe³­nxa²­ha¹­te¹­, Je³­su²­jah³­la²­ wãn³­txi³­kxai³­lu¹­, ĩ³­wa²­lũ³­xain¹­te³­nah¹­lxi¹­: — Txai²­li²­, kwa²­ wxi²­kin³­ti³­to³­nha¹­ju³­ta³­la³­ yũ²­nxa³­i¹­. Kwa²­ wxi²­kin³­ti³­to³­nha¹­kxai²­nãn²­tu̱³­, txa²­wãn³­txi³­la³­ ĩ³­wã̱³­txi³­sah¹­lxin¹­kxai²­nãn²­tu̱³­, wain³­txi³­ ĩ³­wã̱³­txi³­sah¹­lxi³­hĩ̱³­nxa¹­lxi¹­. Yxãn¹­ta¹­, Txa²­wĩ³­nu¹­tai²­na²­ wxi²­kin³­ti³­tot3sa²­jah¹­lu¹­tai²­la²­na³­li¹­. A²­nxe³­jah¹­lu¹­tai²­na²­ wxa²­nũ̱³­ka̱³­txi³­ ĩ³­nxai²­na²­ ĩ³­ye³­kxi²­yah³­lxin¹­te³­nah¹­lxi¹­: “Txa²­wã¹­sũ̱³­nu²­su²­ sĩn¹­na³­li¹­.” Yah³­lxi³­hxai¹­nhẽ³­li¹­.",nambikuara
"Nxe³­nxa²­ha¹­te¹­ Je³­su²­jah³­la²­ ĩ³­wa²­lũ³­xi²­te³­nah¹­lxi¹­: — Ã³­ne³­tot3syah¹­lxa³­lxi¹­. Yxo²­ĩ²­nxa³­sxã³­ wain³­txi³­ ain³­kxah²­lxa³­lxi¹­, kan²­txi³­ yxau³­kxi¹­nx2ta¹­kxan²­ti³­nu¹­. Wẽ³­sa²­ tẽ³­sxã³­ wxã³­jah¹­lxi³­hẽ¹­li¹­. Ta¹­hxai²­hẽ¹­la²­.",nambikuara
A²­nxe³­jah¹­lo²­su²­ jah¹­la²­ a²­wãn³­txi³­kxai³­lu¹­ a²­nũ²­a²­ yxo²­ha³­kxa¹­ ĩ³­ye³­kxain¹­te³­nah¹­lxi¹­: — Txa²­si³­yo³­na²­ a²­nũ²­a²­ hxi²­kan¹­txi³­ wa³­to²­hi²­sa²­jah¹­la²­ wxã³­tu¹­wi¹­. Wxã³­te³­na¹­ hxi²­kan¹­txi³­ wa³­to²­hi²­sa³­ha²­kxai³­ a²­yu³­kxa²­ yu³­wi²­kxi²­nha²­ka³­lo³­a²­ sa²­yu³­ta²­la³­kxi²­nũ¹­ha¹­kxe³­su²­ hxi²­ka¹­nhĩ̱²­nxa³­nha²­wi¹­.,nambikuara
Nxa²­ha¹­te¹­ Si³­mãu²­ah³­la²­ wãn³­txi³­kxai³­lu¹­: — Ha³­te̱h³­nxã³­nxa²­ kãin²­txã³­nxa²­ ã³­wa²­su¹­kxi²­te²­la³­hĩ̱³­nx2na³­li¹­. Ta¹­hxai²­hẽ¹­la²­. Nxa²­ha¹­te¹­ Je³­su²­jah³­la²­ ĩ³­wa²­lũ³­xi²­ti³­an¹­jau³­kxai³­lu¹­: — Wain³­txi³­ ĩ³­yĩ¹­li¹­lxi¹­. Ta¹­hxai²­hẽ¹­la²­.,nambikuara
Ĩ³­hen³­txi³­nxa²­ha¹­te¹­ Pau²­lah³­lo²­nu¹­tai²­na²­ sa²­kxai³­lu²­ so³­ta²­to²­ hxi²­kan¹­jah¹­lo²­nu¹­ta²­ ĩ³­kaix1so¹­sxã³­ ĩ³­ye³­kxi²­te³­nah¹­lxi¹­: — Wẽ³­sai²­li²­ tẽ³­in¹­ka³­tu̱³­ wxa²­hxi²­kan¹­jah¹­la²­ hxi²­ka²­ ũh³­wxe³­sẽ¹­li¹­. Wãn³­txi³­khai¹­su²­ yũ²­ain¹­nha²­wi¹­. Nxe³­ta¹­hxai²­hẽ¹­la²­.,nambikuara
Te²­yã¹­nxe³­sxã³­ E³­li²­ah³­lu¹­tai²­na²­ ĩ²­jah¹­lxi³­hẽ¹­la²­. Txai²­yã¹­jah¹­lo²­su²­ ta¹­hxai²­ti³­ai¹­ti²­tu³­wa²­. A²­nxe³­jah¹­lai²­na²­ sa²­kxai³­lu²­ Sũ̱³­na²­ ĩ³­ye³­kxi²­ta¹­hxai²­ti³­ai¹­ti²­tu³­wa²­. A²­ẽ¹­nãu³­ai²­na²­ a̱u³­txi³­ e³­jau³­su²­ e³­te³­nah¹­lxi¹­: — Sũ̱³­na²­ nxe³­txi¹­. Wẽ³­ha²­yau³­xa²­ hãi¹­nxã¹­txa²­hẽ³­li¹­. Nxe³­jau³­su²­ e³­ka³­tu̱³­ ye³­ha¹­li¹­ ye³­ha¹­li¹­ wxa̱x3ti³­tãu³­u¹­tai²­na²­ hai³­txi³­ wẽ³­hã¹­ti³­hex1ta¹­hxai²­nxa³­ti³­ai¹­ti²­tu³­wa²­. Hã²­wxãn³­txa³­ Txa²­wã¹­sũ̱³­na²­ ãh¹­ e³­kxi²­ta¹­hxai²­ti³­ai¹­ti²­tu³­wa²­. E³­te³­nah¹­lxi¹­: — Wẽ³­ha²­yau³­xa²­ a³­na¹­ ã³­si³­wxe³­xi²­ti³­hi¹­txa²­hẽ³­li¹­. Nxe³­jau³­su²­ nũ²­la²­ ãh¹­ wẽ³­hã¹­to³­ta¹­hxai²­ti³­ai¹­ti²­tu³­wa²­. Wẽ³­hã¹­xi²­nũ²­la²­ hai³­sxu¹­tai²­na²­ ã³­wa̱x3tũ²­ha²­kxai³­ yain³­txa²­ kãin²­ yũ³­ta¹­hxai²­ti³­ai¹­ti²­tu³­wa²­.,nambikuara
"Nxe³­nxa²­ha¹­te¹­, Je³­su²­jah³­la²­ wãn³­txi³­kxai³­lu¹­. — Txai²­na²­, ĩ³­ye³­kxi¹­nxa²­ha¹­te³­na¹­xai²­na²­ Txa²­wã¹­sũ̱³­na²­ A²­hxi²­kan¹­ta²­ Si³­yxau³­tãu³­lot3sa²­jah¹­lo²­sa¹­xĩ¹­. Ta¹­hxai²­hẽ¹­la²­.",nambikuara
Te²­yã¹­nxe³­sxã³­ u³­je³­na²­ ta³­nãn³­nãu³­a²­ kãin²­ ik3kxai²­nãn²­tu̱³­ nxe³­yah³­lxin¹­te³­nah¹­lxi¹­: “A³­lan²­khaix1tu¹­nhẽ³­tu¹­wi¹­.” Yxah³­lxin¹­jau³­su²­ ha²­kxai³­ ya²­la³­tu̱³­ wxã³­ye¹­nx2ti³­tu¹­wi¹­.,nambikuara
Nxa²­ha¹­te¹­ a²­nũ̱³­ka̱³­txa²­ kãin²­ o²­lain¹­sxã³­ ĩ³­ye³­kxi²­nyhain¹­te³­nah¹­lxi¹­: — Ĩh¹­nxe³­ju³­khai³­nxe³­hĩn³­te²­lã¹­xã³­? Jah¹­lai²­li²­ ko̱³­nxe³­te²­a²­ a²­yãu³­ka³­txa²­ wxi²­kan¹­txi³­ kwa³­na³­ha²­kxai³­ nxũ²­kwa̱i³­li³­ain¹­txã²­na³­li²­. Nxe³­nyhain¹­ta¹­hxai²­hẽ¹­la²­.,nambikuara
